symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-05-28T12:59:53.465982,20,0.1141,slightly_bullish,0.0598,0.8359,positive_momentum,8,0,12
MSFT,2026-05-28T12:59:53.480729,20,0.1141,slightly_bullish,0.0143,0.8359,positive_momentum,8,0,12
GOOGL,2026-05-28T12:59:53.494491,20,0.1141,slightly_bullish,0.088,0.8359,positive_momentum,8,0,12
AMZN,2026-05-28T12:59:53.508451,20,0.1141,slightly_bullish,0.0416,0.8359,positive_momentum,8,0,12
META,2026-05-28T12:59:53.521593,20,0.1141,slightly_bullish,-0.0477,0.8359,mixed_signals,8,0,12
NVDA,2026-05-28T12:59:53.534200,20,0.1141,slightly_bullish,-0.1344,0.8359,mixed_signals,8,0,12
TSLA,2026-05-28T12:59:53.546845,20,0.1141,slightly_bullish,-0.0209,0.8359,mixed_signals,8,0,12
JPM,2026-05-28T12:59:53.559198,20,0.1141,slightly_bullish,0.1742,0.8359,positive_momentum,8,0,12
V,2026-05-28T12:59:53.571904,20,0.1141,slightly_bullish,-0.0209,0.8359,mixed_signals,8,0,12
JNJ,2026-05-28T12:59:53.584544,20,0.1141,slightly_bullish,0.0117,0.8359,positive_momentum,8,0,12
