symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-06-05T19:27:45.503889,20,0.1141,slightly_bullish,0.0385,0.8359,positive_momentum,8,0,12
MSFT,2026-06-05T19:27:45.517668,20,0.1141,slightly_bullish,0.0117,0.8359,positive_momentum,8,0,12
GOOGL,2026-06-05T19:27:45.530080,20,0.1141,slightly_bullish,0.0893,0.8359,positive_momentum,8,0,12
AMZN,2026-06-05T19:27:45.543699,20,0.1141,slightly_bullish,0.0398,0.8359,positive_momentum,8,0,12
META,2026-06-05T19:27:45.556022,20,0.1141,slightly_bullish,0.0148,0.8359,positive_momentum,8,0,12
NVDA,2026-06-05T19:27:45.568609,20,0.1141,slightly_bullish,-0.0424,0.8359,mixed_signals,8,0,12
TSLA,2026-06-05T19:27:45.581823,20,0.1141,slightly_bullish,0.1143,0.8359,positive_momentum,8,0,12
JPM,2026-06-05T19:27:45.595093,20,0.1141,slightly_bullish,-0.1492,0.8359,mixed_signals,8,0,12
V,2026-06-05T19:27:45.608453,20,0.1141,slightly_bullish,0.0742,0.8359,positive_momentum,8,0,12
JNJ,2026-06-05T19:27:45.621666,20,0.1141,slightly_bullish,0.0862,0.8359,positive_momentum,8,0,12
