symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-09-17T20:38:52.414425,20,0.1141,slightly_bullish,0.0148,0.8359,positive_momentum,8,0,12
MSFT,2026-09-17T20:38:52.431138,20,0.1141,slightly_bullish,-0.0008,0.8359,mixed_signals,8,0,12
GOOGL,2026-09-17T20:38:52.445789,20,0.1141,slightly_bullish,0.0625,0.8359,positive_momentum,8,0,12
AMZN,2026-09-17T20:38:52.459716,20,0.1141,slightly_bullish,-0.0,0.8359,mixed_signals,8,0,12
META,2026-09-17T20:38:52.473349,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
NVDA,2026-09-17T20:38:52.489675,20,0.1141,slightly_bullish,0.075,0.8359,positive_momentum,8,0,12
TSLA,2026-09-17T20:38:52.505656,20,0.1141,slightly_bullish,-0.0268,0.8359,mixed_signals,8,0,12
JPM,2026-09-17T20:38:52.519027,20,0.1141,slightly_bullish,0.0117,0.8359,positive_momentum,8,0,12
V,2026-09-17T20:38:52.532217,20,0.1141,slightly_bullish,0.0117,0.8359,positive_momentum,8,0,12
JNJ,2026-09-17T20:38:52.545204,20,0.1141,slightly_bullish,0.0607,0.8359,positive_momentum,8,0,12
