symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-04-24T15:01:07.217270,20,0.1141,slightly_bullish,0.0541,0.8359,positive_momentum,8,0,12
MSFT,2026-04-24T15:01:07.230903,20,0.1141,slightly_bullish,-0.0477,0.8359,mixed_signals,8,0,12
GOOGL,2026-04-24T15:01:07.243351,20,0.1141,slightly_bullish,-0.013,0.8359,mixed_signals,8,0,12
AMZN,2026-04-24T15:01:07.255783,20,0.1141,slightly_bullish,-0.0393,0.8359,mixed_signals,8,0,12
META,2026-04-24T15:01:07.268660,20,0.1141,slightly_bullish,-0.012,0.8359,mixed_signals,8,0,12
NVDA,2026-04-24T15:01:07.281048,20,0.1141,slightly_bullish,0.176,0.8359,positive_momentum,8,0,12
TSLA,2026-04-24T15:01:07.293454,20,0.1141,slightly_bullish,0.0273,0.8359,positive_momentum,8,0,12
JPM,2026-04-24T15:01:07.305811,20,0.1141,slightly_bullish,0.0357,0.8359,positive_momentum,8,0,12
V,2026-04-24T15:01:07.318310,20,0.1141,slightly_bullish,-0.0745,0.8359,mixed_signals,8,0,12
JNJ,2026-04-24T15:01:07.330625,20,0.1141,slightly_bullish,0.075,0.8359,positive_momentum,8,0,12
