symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-08-13T18:43:59.909153,20,0.1141,slightly_bullish,0.0992,0.8359,positive_momentum,8,0,12
MSFT,2026-08-13T18:43:59.925551,20,0.1141,slightly_bullish,-0.0416,0.8359,mixed_signals,8,0,12
GOOGL,2026-08-13T18:43:59.939343,20,0.1141,slightly_bullish,-0.075,0.8359,mixed_signals,8,0,12
AMZN,2026-08-13T18:43:59.952983,20,0.1141,slightly_bullish,-0.0264,0.8359,mixed_signals,8,0,12
META,2026-08-13T18:43:59.966467,20,0.1141,slightly_bullish,0.0268,0.8359,positive_momentum,8,0,12
NVDA,2026-08-13T18:43:59.979896,20,0.1141,slightly_bullish,-0.0237,0.8359,mixed_signals,8,0,12
TSLA,2026-08-13T18:43:59.993322,20,0.1141,slightly_bullish,-0.0242,0.8359,mixed_signals,8,0,12
JPM,2026-08-13T18:44:00.006361,20,0.1141,slightly_bullish,-0.0268,0.8359,mixed_signals,8,0,12
V,2026-08-13T18:44:00.019408,20,0.1141,slightly_bullish,0.1014,0.8359,positive_momentum,8,0,12
JNJ,2026-08-13T18:44:00.032386,20,0.1141,slightly_bullish,-0.0209,0.8359,mixed_signals,8,0,12
