symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-04-08T15:01:10.089499,20,0.1141,slightly_bullish,-0.0273,0.8359,mixed_signals,8,0,12
MSFT,2026-04-08T15:01:10.103234,20,0.1141,slightly_bullish,-0.0237,0.8359,mixed_signals,8,0,12
GOOGL,2026-04-08T15:01:10.115854,20,0.1141,slightly_bullish,-0.0143,0.8359,mixed_signals,8,0,12
AMZN,2026-04-08T15:01:10.128202,20,0.1141,slightly_bullish,0.1201,0.8359,positive_momentum,8,0,12
META,2026-04-08T15:01:10.140412,20,0.1141,slightly_bullish,0.1023,0.8359,positive_momentum,8,0,12
NVDA,2026-04-08T15:01:10.153612,20,0.1141,slightly_bullish,-0.0326,0.8359,mixed_signals,8,0,12
TSLA,2026-04-08T15:01:10.165980,20,0.1141,slightly_bullish,0.1014,0.8359,positive_momentum,8,0,12
JPM,2026-04-08T15:01:10.178419,20,0.1141,slightly_bullish,0.0893,0.8359,positive_momentum,8,0,12
V,2026-04-08T15:01:10.191154,20,0.1141,slightly_bullish,0.0871,0.8359,positive_momentum,8,0,12
JNJ,2026-04-08T15:01:10.203506,20,0.1141,slightly_bullish,0.0893,0.8359,positive_momentum,8,0,12
