symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-06-04T12:35:55.383924,20,0.1141,slightly_bullish,0.0027,0.8359,positive_momentum,8,0,12
MSFT,2026-06-04T12:35:55.398222,20,0.1141,slightly_bullish,0.0352,0.8359,positive_momentum,8,0,12
GOOGL,2026-06-04T12:35:55.411636,20,0.1141,slightly_bullish,-0.0473,0.8359,mixed_signals,8,0,12
AMZN,2026-06-04T12:35:55.425363,20,0.1141,slightly_bullish,-0.0,0.8359,mixed_signals,8,0,12
META,2026-06-04T12:35:55.438323,20,0.1141,slightly_bullish,-0.0125,0.8359,mixed_signals,8,0,12
NVDA,2026-06-04T12:35:55.451268,20,0.1141,slightly_bullish,0.0742,0.8359,positive_momentum,8,0,12
TSLA,2026-06-04T12:35:55.464379,20,0.1141,slightly_bullish,0.0598,0.8359,positive_momentum,8,0,12
JPM,2026-06-04T12:35:55.477387,20,0.1141,slightly_bullish,0.0326,0.8359,positive_momentum,8,0,12
V,2026-06-04T12:35:55.490493,20,0.1141,slightly_bullish,-0.0273,0.8359,mixed_signals,8,0,12
JNJ,2026-06-04T12:35:55.503482,20,0.1141,slightly_bullish,-0.0277,0.8359,mixed_signals,8,0,12
