symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-05-12T19:26:33.197603,20,0.1141,slightly_bullish,-0.0867,0.8359,mixed_signals,8,0,12
MSFT,2026-05-12T19:26:33.208558,20,0.1141,slightly_bullish,-0.0334,0.8359,mixed_signals,8,0,12
GOOGL,2026-05-12T19:26:33.218255,20,0.1141,slightly_bullish,0.0264,0.8359,positive_momentum,8,0,12
AMZN,2026-05-12T19:26:33.227630,20,0.1141,slightly_bullish,0.0125,0.8359,positive_momentum,8,0,12
META,2026-05-12T19:26:33.237950,20,0.1141,slightly_bullish,-0.0625,0.8359,mixed_signals,8,0,12
NVDA,2026-05-12T19:26:33.247374,20,0.1141,slightly_bullish,0.087,0.8359,positive_momentum,8,0,12
TSLA,2026-05-12T19:26:33.256845,20,0.1141,slightly_bullish,-0.1617,0.8359,mixed_signals,8,0,12
JPM,2026-05-12T19:26:33.266385,20,0.1141,slightly_bullish,-0.0273,0.8359,mixed_signals,8,0,12
V,2026-05-12T19:26:33.277121,20,0.1141,slightly_bullish,0.0867,0.8359,positive_momentum,8,0,12
JNJ,2026-05-12T19:26:33.288048,20,0.1141,slightly_bullish,-0.0209,0.8359,mixed_signals,8,0,12
