symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-08-12T22:27:52.956023,20,0.1141,slightly_bullish,0.1135,0.8359,positive_momentum,8,0,12
MSFT,2026-08-12T22:27:52.969165,20,0.1141,slightly_bullish,0.075,0.8359,positive_momentum,8,0,12
GOOGL,2026-08-12T22:27:52.981118,20,0.1141,slightly_bullish,-0.0598,0.8359,mixed_signals,8,0,12
AMZN,2026-08-12T22:27:52.993829,20,0.1141,slightly_bullish,0.0737,0.8359,positive_momentum,8,0,12
META,2026-08-12T22:27:53.005697,20,0.1141,slightly_bullish,-0.1348,0.8359,mixed_signals,8,0,12
NVDA,2026-08-12T22:27:53.017552,20,0.1141,slightly_bullish,-0.0602,0.8359,mixed_signals,8,0,12
TSLA,2026-08-12T22:27:53.030154,20,0.1141,slightly_bullish,0.0005,0.8359,positive_momentum,8,0,12
JPM,2026-08-12T22:27:53.042438,20,0.1141,slightly_bullish,-0.0451,0.8359,mixed_signals,8,0,12
V,2026-08-12T22:27:53.054128,20,0.1141,slightly_bullish,-0.0,0.8359,mixed_signals,8,0,12
JNJ,2026-08-12T22:27:53.065351,20,0.1141,slightly_bullish,0.0424,0.8359,positive_momentum,8,0,12
