symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-06-05T12:29:09.332412,20,0.1141,slightly_bullish,0.0125,0.8359,positive_momentum,8,0,12
MSFT,2026-06-05T12:29:09.346148,20,0.1141,slightly_bullish,-0.0893,0.8359,mixed_signals,8,0,12
GOOGL,2026-06-05T12:29:09.358258,20,0.1141,slightly_bullish,-0.0658,0.8359,mixed_signals,8,0,12
AMZN,2026-06-05T12:29:09.370967,20,0.1141,slightly_bullish,0.0742,0.8359,positive_momentum,8,0,12
META,2026-06-05T12:29:09.382891,20,0.1141,slightly_bullish,-0.0273,0.8359,mixed_signals,8,0,12
NVDA,2026-06-05T12:29:09.395274,20,0.1141,slightly_bullish,0.0875,0.8359,positive_momentum,8,0,12
TSLA,2026-06-05T12:29:09.407179,20,0.1141,slightly_bullish,-0.075,0.8359,mixed_signals,8,0,12
JPM,2026-06-05T12:29:09.419306,20,0.1141,slightly_bullish,0.0893,0.8359,positive_momentum,8,0,12
V,2026-06-05T12:29:09.431333,20,0.1141,slightly_bullish,-0.0875,0.8359,mixed_signals,8,0,12
JNJ,2026-06-05T12:29:09.443258,20,0.1141,slightly_bullish,0.101,0.8359,positive_momentum,8,0,12
