symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-08-07T22:23:18.872920,20,0.1141,slightly_bullish,0.0326,0.8359,positive_momentum,8,0,12
MSFT,2026-08-07T22:23:18.887595,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
GOOGL,2026-08-07T22:23:18.902417,20,0.1141,slightly_bullish,-0.1416,0.8359,mixed_signals,8,0,12
AMZN,2026-08-07T22:23:18.916356,20,0.1141,slightly_bullish,-0.0005,0.8359,mixed_signals,8,0,12
META,2026-08-07T22:23:18.930782,20,0.1141,slightly_bullish,-0.075,0.8359,mixed_signals,8,0,12
NVDA,2026-08-07T22:23:18.944905,20,0.1141,slightly_bullish,0.1018,0.8359,positive_momentum,8,0,12
TSLA,2026-08-07T22:23:18.957740,20,0.1141,slightly_bullish,-0.0268,0.8359,mixed_signals,8,0,12
JPM,2026-08-07T22:23:18.970389,20,0.1141,slightly_bullish,0.075,0.8359,positive_momentum,8,0,12
V,2026-08-07T22:23:18.983261,20,0.1141,slightly_bullish,-0.0742,0.8359,mixed_signals,8,0,12
JNJ,2026-08-07T22:23:18.995744,20,0.1141,slightly_bullish,0.0898,0.8359,positive_momentum,8,0,12
