symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-08-25T18:20:29.005252,20,0.1141,slightly_bullish,-0.0451,0.8359,mixed_signals,8,0,12
MSFT,2026-08-25T18:20:29.020764,20,0.1141,slightly_bullish,-0.0598,0.8359,mixed_signals,8,0,12
GOOGL,2026-08-25T18:20:29.037128,20,0.1141,slightly_bullish,-0.0209,0.8359,mixed_signals,8,0,12
AMZN,2026-08-25T18:20:29.049968,20,0.1141,slightly_bullish,0.0281,0.8359,positive_momentum,8,0,12
META,2026-08-25T18:20:29.063014,20,0.1141,slightly_bullish,-0.0273,0.8359,mixed_signals,8,0,12
NVDA,2026-08-25T18:20:29.077214,20,0.1141,slightly_bullish,0.0482,0.8359,positive_momentum,8,0,12
TSLA,2026-08-25T18:20:29.089937,20,0.1141,slightly_bullish,-0.075,0.8359,mixed_signals,8,0,12
JPM,2026-08-25T18:20:29.102655,20,0.1141,slightly_bullish,-0.0723,0.8359,mixed_signals,8,0,12
V,2026-08-25T18:20:29.114672,20,0.1141,slightly_bullish,0.0482,0.8359,positive_momentum,8,0,12
JNJ,2026-08-25T18:20:29.126376,20,0.1141,slightly_bullish,0.0992,0.8359,positive_momentum,8,0,12
