symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-09-24T20:51:46.797873,20,0.1141,slightly_bullish,0.101,0.8359,positive_momentum,8,0,12
MSFT,2026-09-24T20:51:46.817074,20,0.1141,slightly_bullish,-0.0273,0.8359,mixed_signals,8,0,12
GOOGL,2026-09-24T20:51:46.834640,20,0.1141,slightly_bullish,-0.026,0.8359,mixed_signals,8,0,12
AMZN,2026-09-24T20:51:46.850922,20,0.1141,slightly_bullish,-0.0027,0.8359,mixed_signals,8,0,12
META,2026-09-24T20:51:46.868031,20,0.1141,slightly_bullish,-0.0996,0.8359,mixed_signals,8,0,12
NVDA,2026-09-24T20:51:46.884262,20,0.1141,slightly_bullish,-0.0005,0.8359,mixed_signals,8,0,12
TSLA,2026-09-24T20:51:46.899094,20,0.1141,slightly_bullish,0.0987,0.8359,positive_momentum,8,0,12
JPM,2026-09-24T20:51:46.913980,20,0.1141,slightly_bullish,0.0867,0.8359,positive_momentum,8,0,12
V,2026-09-24T20:51:46.930161,20,0.1141,slightly_bullish,-0.0745,0.8359,mixed_signals,8,0,12
JNJ,2026-09-24T20:51:47.008836,20,0.1141,slightly_bullish,-0.0326,0.8359,mixed_signals,8,0,12
