symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-04-23T22:32:41.693388,20,0.1141,slightly_bullish,-0.0469,0.8359,mixed_signals,8,0,12
MSFT,2026-04-23T22:32:41.708045,20,0.1141,slightly_bullish,0.0469,0.8359,positive_momentum,8,0,12
GOOGL,2026-04-23T22:32:41.721264,20,0.1141,slightly_bullish,0.1076,0.8359,positive_momentum,8,0,12
AMZN,2026-04-23T22:32:41.734191,20,0.1141,slightly_bullish,-0.1487,0.8359,mixed_signals,8,0,12
META,2026-04-23T22:32:41.749276,20,0.1141,slightly_bullish,-0.0268,0.8359,mixed_signals,8,0,12
NVDA,2026-04-23T22:32:41.762645,20,0.1141,slightly_bullish,-0.1764,0.8359,mixed_signals,8,0,12
TSLA,2026-04-23T22:32:41.775914,20,0.1141,slightly_bullish,0.051,0.8359,positive_momentum,8,0,12
JPM,2026-04-23T22:32:41.789058,20,0.1141,slightly_bullish,0.0745,0.8359,positive_momentum,8,0,12
V,2026-04-23T22:32:41.802115,20,0.1141,slightly_bullish,0.075,0.8359,positive_momentum,8,0,12
JNJ,2026-04-23T22:32:41.814981,20,0.1141,slightly_bullish,-0.1023,0.8359,mixed_signals,8,0,12
