symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-05-15T15:54:13.528553,20,0.1141,slightly_bullish,0.0027,0.8359,positive_momentum,8,0,12
MSFT,2026-05-15T15:54:13.542505,20,0.1141,slightly_bullish,0.0031,0.8359,positive_momentum,8,0,12
GOOGL,2026-05-15T15:54:13.555526,20,0.1141,slightly_bullish,0.0541,0.8359,positive_momentum,8,0,12
AMZN,2026-05-15T15:54:13.569073,20,0.1141,slightly_bullish,0.0156,0.8359,positive_momentum,8,0,12
META,2026-05-15T15:54:13.582761,20,0.1141,slightly_bullish,0.1139,0.8359,positive_momentum,8,0,12
NVDA,2026-05-15T15:54:13.595766,20,0.1141,slightly_bullish,0.101,0.8359,positive_momentum,8,0,12
TSLA,2026-05-15T15:54:13.608626,20,0.1141,slightly_bullish,0.1617,0.8359,positive_momentum,8,0,12
JPM,2026-05-15T15:54:13.621380,20,0.1141,slightly_bullish,-0.0607,0.8359,mixed_signals,8,0,12
V,2026-05-15T15:54:13.634002,20,0.1141,slightly_bullish,0.0473,0.8359,positive_momentum,8,0,12
JNJ,2026-05-15T15:54:13.646562,20,0.1141,slightly_bullish,-0.0125,0.8359,mixed_signals,8,0,12
