symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-03-24T18:45:29.789504,20,0.1141,slightly_bullish,0.0666,0.8359,positive_momentum,8,0,12
MSFT,2026-03-24T18:45:29.801844,20,0.1141,slightly_bullish,0.0742,0.8359,positive_momentum,8,0,12
GOOGL,2026-03-24T18:45:29.812066,20,0.1141,slightly_bullish,-0.1023,0.8359,mixed_signals,8,0,12
AMZN,2026-03-24T18:45:29.821680,20,0.1141,slightly_bullish,0.0005,0.8359,positive_momentum,8,0,12
META,2026-03-24T18:45:29.831496,20,0.1141,slightly_bullish,-0.063,0.8359,mixed_signals,8,0,12
NVDA,2026-03-24T18:45:29.841234,20,0.1141,slightly_bullish,-0.0987,0.8359,mixed_signals,8,0,12
TSLA,2026-03-24T18:45:29.851003,20,0.1141,slightly_bullish,-0.0148,0.8359,mixed_signals,8,0,12
JPM,2026-03-24T18:45:29.860697,20,0.1141,slightly_bullish,-0.0125,0.8359,mixed_signals,8,0,12
V,2026-03-24T18:45:29.870323,20,0.1141,slightly_bullish,0.0008,0.8359,positive_momentum,8,0,12
JNJ,2026-03-24T18:45:29.880065,20,0.1141,slightly_bullish,-0.0666,0.8359,mixed_signals,8,0,12
