symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-08-11T14:48:15.600915,20,0.1141,slightly_bullish,0.0594,0.8359,positive_momentum,8,0,12
MSFT,2026-08-11T14:48:15.618119,20,0.1141,slightly_bullish,-0.0209,0.8359,mixed_signals,8,0,12
GOOGL,2026-08-11T14:48:15.633600,20,0.1141,slightly_bullish,0.0268,0.8359,positive_momentum,8,0,12
AMZN,2026-08-11T14:48:15.648101,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
META,2026-08-11T14:48:15.662038,20,0.1141,slightly_bullish,-0.0871,0.8359,mixed_signals,8,0,12
NVDA,2026-08-11T14:48:15.677275,20,0.1141,slightly_bullish,0.0148,0.8359,positive_momentum,8,0,12
TSLA,2026-08-11T14:48:15.691132,20,0.1141,slightly_bullish,0.0125,0.8359,positive_momentum,8,0,12
JPM,2026-08-11T14:48:15.704146,20,0.1141,slightly_bullish,-0.013,0.8359,mixed_signals,8,0,12
V,2026-08-11T14:48:15.717116,20,0.1141,slightly_bullish,-0.0893,0.8359,mixed_signals,8,0,12
JNJ,2026-08-11T14:48:15.729817,20,0.1141,slightly_bullish,0.088,0.8359,positive_momentum,8,0,12
