symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-05-07T19:22:40.441171,20,0.1141,slightly_bullish,0.0745,0.8359,positive_momentum,8,0,12
MSFT,2026-05-07T19:22:40.456010,20,0.1141,slightly_bullish,-0.0469,0.8359,mixed_signals,8,0,12
GOOGL,2026-05-07T19:22:40.469397,20,0.1141,slightly_bullish,-0.0598,0.8359,mixed_signals,8,0,12
AMZN,2026-05-07T19:22:40.482561,20,0.1141,slightly_bullish,-0.0005,0.8359,mixed_signals,8,0,12
META,2026-05-07T19:22:40.496574,20,0.1141,slightly_bullish,-0.0125,0.8359,mixed_signals,8,0,12
NVDA,2026-05-07T19:22:40.510018,20,0.1141,slightly_bullish,0.0398,0.8359,positive_momentum,8,0,12
TSLA,2026-05-07T19:22:40.523250,20,0.1141,slightly_bullish,-0.0416,0.8359,mixed_signals,8,0,12
JPM,2026-05-07T19:22:40.539632,20,0.1141,slightly_bullish,-0.0299,0.8359,mixed_signals,8,0,12
V,2026-05-07T19:22:40.552733,20,0.1141,slightly_bullish,-0.012,0.8359,mixed_signals,8,0,12
JNJ,2026-05-07T19:22:40.565762,20,0.1141,slightly_bullish,-0.0,0.8359,mixed_signals,8,0,12
