symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-08-05T22:46:31.653411,20,0.1141,slightly_bullish,0.0385,0.8359,positive_momentum,8,0,12
MSFT,2026-08-05T22:46:31.667128,20,0.1141,slightly_bullish,-0.0117,0.8359,mixed_signals,8,0,12
GOOGL,2026-08-05T22:46:31.680115,20,0.1141,slightly_bullish,-0.1344,0.8359,mixed_signals,8,0,12
AMZN,2026-08-05T22:46:31.692358,20,0.1141,slightly_bullish,-0.1018,0.8359,mixed_signals,8,0,12
META,2026-08-05T22:46:31.703811,20,0.1141,slightly_bullish,0.1018,0.8359,positive_momentum,8,0,12
NVDA,2026-08-05T22:46:31.715770,20,0.1141,slightly_bullish,0.0598,0.8359,positive_momentum,8,0,12
TSLA,2026-08-05T22:46:31.727131,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
JPM,2026-08-05T22:46:31.738667,20,0.1141,slightly_bullish,-0.0268,0.8359,mixed_signals,8,0,12
V,2026-08-05T22:46:31.749752,20,0.1141,slightly_bullish,-0.0482,0.8359,mixed_signals,8,0,12
JNJ,2026-08-05T22:46:31.761211,20,0.1141,slightly_bullish,-0.062,0.8359,mixed_signals,8,0,12
