symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-06-04T16:41:48.988755,20,0.1141,slightly_bullish,-0.0112,0.8359,mixed_signals,8,0,12
MSFT,2026-06-04T16:41:49.005091,20,0.1141,slightly_bullish,-0.0477,0.8359,mixed_signals,8,0,12
GOOGL,2026-06-04T16:41:49.017507,20,0.1141,slightly_bullish,0.176,0.8359,positive_momentum,8,0,12
AMZN,2026-06-04T16:41:49.030829,20,0.1141,slightly_bullish,-0.0357,0.8359,mixed_signals,8,0,12
META,2026-06-04T16:41:49.042962,20,0.1141,slightly_bullish,0.0867,0.8359,positive_momentum,8,0,12
NVDA,2026-06-04T16:41:49.054877,20,0.1141,slightly_bullish,-0.1023,0.8359,mixed_signals,8,0,12
TSLA,2026-06-04T16:41:49.066782,20,0.1141,slightly_bullish,-0.0602,0.8359,mixed_signals,8,0,12
JPM,2026-06-04T16:41:49.078630,20,0.1141,slightly_bullish,0.0871,0.8359,positive_momentum,8,0,12
V,2026-06-04T16:41:49.090801,20,0.1141,slightly_bullish,0.0277,0.8359,positive_momentum,8,0,12
JNJ,2026-06-04T16:41:49.102864,20,0.1141,slightly_bullish,-0.0268,0.8359,mixed_signals,8,0,12
