symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-04-01T14:57:13.115512,20,0.1141,slightly_bullish,0.0625,0.8359,positive_momentum,8,0,12
MSFT,2026-04-01T14:57:13.128940,20,0.1141,slightly_bullish,0.0398,0.8359,positive_momentum,8,0,12
GOOGL,2026-04-01T14:57:13.141396,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
AMZN,2026-04-01T14:57:13.153719,20,0.1141,slightly_bullish,0.0424,0.8359,positive_momentum,8,0,12
META,2026-04-01T14:57:13.166570,20,0.1141,slightly_bullish,-0.0268,0.8359,mixed_signals,8,0,12
NVDA,2026-04-01T14:57:13.178687,20,0.1141,slightly_bullish,0.0385,0.8359,positive_momentum,8,0,12
TSLA,2026-04-01T14:57:13.190933,20,0.1141,slightly_bullish,0.026,0.8359,positive_momentum,8,0,12
JPM,2026-04-01T14:57:13.203011,20,0.1141,slightly_bullish,0.0723,0.8359,positive_momentum,8,0,12
V,2026-04-01T14:57:13.215069,20,0.1141,slightly_bullish,0.0666,0.8359,positive_momentum,8,0,12
JNJ,2026-04-01T14:57:13.227053,20,0.1141,slightly_bullish,0.1344,0.8359,positive_momentum,8,0,12
