symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-07-15T18:51:12.188987,20,0.1141,slightly_bullish,-0.0027,0.8359,mixed_signals,8,0,12
MSFT,2026-07-15T18:51:12.203860,20,0.1141,slightly_bullish,-0.0875,0.8359,mixed_signals,8,0,12
GOOGL,2026-07-15T18:51:12.218310,20,0.1141,slightly_bullish,0.0143,0.8359,positive_momentum,8,0,12
AMZN,2026-07-15T18:51:12.231847,20,0.1141,slightly_bullish,-0.0602,0.8359,mixed_signals,8,0,12
META,2026-07-15T18:51:12.245800,20,0.1141,slightly_bullish,0.0242,0.8359,positive_momentum,8,0,12
NVDA,2026-07-15T18:51:12.331233,20,0.1141,slightly_bullish,0.0125,0.8359,positive_momentum,8,0,12
TSLA,2026-07-15T18:51:12.344480,20,0.1141,slightly_bullish,-0.0469,0.8359,mixed_signals,8,0,12
JPM,2026-07-15T18:51:12.357060,20,0.1141,slightly_bullish,0.075,0.8359,positive_momentum,8,0,12
V,2026-07-15T18:51:12.369657,20,0.1141,slightly_bullish,0.1135,0.8359,positive_momentum,8,0,12
JNJ,2026-07-15T18:51:12.381911,20,0.1141,slightly_bullish,-0.0005,0.8359,mixed_signals,8,0,12
