symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-05-06T15:56:51.201802,20,0.1141,slightly_bullish,-0.075,0.8359,mixed_signals,8,0,12
MSFT,2026-05-06T15:56:51.214386,20,0.1141,slightly_bullish,-0.0299,0.8359,mixed_signals,8,0,12
GOOGL,2026-05-06T15:56:51.226727,20,0.1141,slightly_bullish,-0.0117,0.8359,mixed_signals,8,0,12
AMZN,2026-05-06T15:56:51.238040,20,0.1141,slightly_bullish,-0.1139,0.8359,mixed_signals,8,0,12
META,2026-05-06T15:56:51.250306,20,0.1141,slightly_bullish,-0.0125,0.8359,mixed_signals,8,0,12
NVDA,2026-05-06T15:56:51.261891,20,0.1141,slightly_bullish,0.0469,0.8359,positive_momentum,8,0,12
TSLA,2026-05-06T15:56:51.273127,20,0.1141,slightly_bullish,0.1764,0.8359,positive_momentum,8,0,12
JPM,2026-05-06T15:56:51.284366,20,0.1141,slightly_bullish,-0.0,0.8359,mixed_signals,8,0,12
V,2026-05-06T15:56:51.295464,20,0.1141,slightly_bullish,-0.1617,0.8359,mixed_signals,8,0,12
JNJ,2026-05-06T15:56:51.306345,20,0.1141,slightly_bullish,-0.0867,0.8359,mixed_signals,8,0,12
