symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-06-11T17:31:28.400498,20,0.1141,slightly_bullish,0.176,0.8359,positive_momentum,8,0,12
MSFT,2026-06-11T17:31:28.415543,20,0.1141,slightly_bullish,0.1344,0.8359,positive_momentum,8,0,12
GOOGL,2026-06-11T17:31:28.429910,20,0.1141,slightly_bullish,0.0008,0.8359,positive_momentum,8,0,12
AMZN,2026-06-11T17:31:28.500564,20,0.1141,slightly_bullish,-0.0742,0.8359,mixed_signals,8,0,12
META,2026-06-11T17:31:28.514216,20,0.1141,slightly_bullish,0.0246,0.8359,positive_momentum,8,0,12
NVDA,2026-06-11T17:31:28.528006,20,0.1141,slightly_bullish,0.1166,0.8359,positive_momentum,8,0,12
TSLA,2026-06-11T17:31:28.541570,20,0.1141,slightly_bullish,-0.0125,0.8359,mixed_signals,8,0,12
JPM,2026-06-11T17:31:28.554979,20,0.1141,slightly_bullish,-0.1023,0.8359,mixed_signals,8,0,12
V,2026-06-11T17:31:28.568533,20,0.1141,slightly_bullish,0.0008,0.8359,positive_momentum,8,0,12
JNJ,2026-06-11T17:31:28.581397,20,0.1141,slightly_bullish,0.1223,0.8359,positive_momentum,8,0,12
