symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-09-26T00:13:41.084964,20,0.1141,slightly_bullish,0.0666,0.8359,positive_momentum,8,0,12
MSFT,2026-09-26T00:13:41.103866,20,0.1141,slightly_bullish,0.0951,0.8359,positive_momentum,8,0,12
GOOGL,2026-09-26T00:13:41.121215,20,0.1141,slightly_bullish,-0.1018,0.8359,mixed_signals,8,0,12
AMZN,2026-09-26T00:13:41.136314,20,0.1141,slightly_bullish,-0.1135,0.8359,mixed_signals,8,0,12
META,2026-09-26T00:13:41.151685,20,0.1141,slightly_bullish,0.0352,0.8359,positive_momentum,8,0,12
NVDA,2026-09-26T00:13:41.168282,20,0.1141,slightly_bullish,0.0148,0.8359,positive_momentum,8,0,12
TSLA,2026-09-26T00:13:41.183167,20,0.1141,slightly_bullish,-0.0125,0.8359,mixed_signals,8,0,12
JPM,2026-09-26T00:13:41.197808,20,0.1141,slightly_bullish,-0.0242,0.8359,mixed_signals,8,0,12
V,2026-09-26T00:13:41.212765,20,0.1141,slightly_bullish,-0.1742,0.8359,mixed_signals,8,0,12
JNJ,2026-09-26T00:13:41.283161,20,0.1141,slightly_bullish,0.0273,0.8359,positive_momentum,8,0,12
