symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-07-31T11:51:00.089634,20,0.1141,slightly_bullish,0.0031,0.8359,positive_momentum,8,0,12
MSFT,2026-07-31T11:51:00.106406,20,0.1141,slightly_bullish,0.0268,0.8359,positive_momentum,8,0,12
GOOGL,2026-07-31T11:51:00.122224,20,0.1141,slightly_bullish,0.0541,0.8359,positive_momentum,8,0,12
AMZN,2026-07-31T11:51:00.188206,20,0.1141,slightly_bullish,0.0482,0.8359,positive_momentum,8,0,12
META,2026-07-31T11:51:00.202331,20,0.1141,slightly_bullish,0.0148,0.8359,positive_momentum,8,0,12
NVDA,2026-07-31T11:51:00.216091,20,0.1141,slightly_bullish,-0.0898,0.8359,mixed_signals,8,0,12
TSLA,2026-07-31T11:51:00.229685,20,0.1141,slightly_bullish,0.0117,0.8359,positive_momentum,8,0,12
JPM,2026-07-31T11:51:00.243298,20,0.1141,slightly_bullish,0.1617,0.8359,positive_momentum,8,0,12
V,2026-07-31T11:51:00.256817,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
JNJ,2026-07-31T11:51:00.270286,20,0.1141,slightly_bullish,0.0477,0.8359,positive_momentum,8,0,12
