symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-03-24T10:39:38.589509,20,0.1141,slightly_bullish,-0.0008,0.8359,mixed_signals,8,0,12
MSFT,2026-03-24T10:39:38.603525,20,0.1141,slightly_bullish,-0.0867,0.8359,mixed_signals,8,0,12
GOOGL,2026-03-24T10:39:38.615472,20,0.1141,slightly_bullish,-0.0125,0.8359,mixed_signals,8,0,12
AMZN,2026-03-24T10:39:38.627351,20,0.1141,slightly_bullish,0.0389,0.8359,positive_momentum,8,0,12
META,2026-03-24T10:39:38.639224,20,0.1141,slightly_bullish,0.0005,0.8359,positive_momentum,8,0,12
NVDA,2026-03-24T10:39:38.650836,20,0.1141,slightly_bullish,-0.0451,0.8359,mixed_signals,8,0,12
TSLA,2026-03-24T10:39:38.662879,20,0.1141,slightly_bullish,-0.0273,0.8359,mixed_signals,8,0,12
JPM,2026-03-24T10:39:38.674244,20,0.1141,slightly_bullish,-0.0482,0.8359,mixed_signals,8,0,12
V,2026-03-24T10:39:38.685953,20,0.1141,slightly_bullish,-0.0867,0.8359,mixed_signals,8,0,12
JNJ,2026-03-24T10:39:38.697695,20,0.1141,slightly_bullish,-0.0862,0.8359,mixed_signals,8,0,12
