symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-07-23T22:44:11.779533,20,0.1141,slightly_bullish,0.0242,0.8359,positive_momentum,8,0,12
MSFT,2026-07-23T22:44:11.794230,20,0.1141,slightly_bullish,-0.0117,0.8359,mixed_signals,8,0,12
GOOGL,2026-07-23T22:44:11.809654,20,0.1141,slightly_bullish,-0.0117,0.8359,mixed_signals,8,0,12
AMZN,2026-07-23T22:44:11.872879,20,0.1141,slightly_bullish,0.0862,0.8359,positive_momentum,8,0,12
META,2026-07-23T22:44:11.886552,20,0.1141,slightly_bullish,-0.075,0.8359,mixed_signals,8,0,12
NVDA,2026-07-23T22:44:11.899216,20,0.1141,slightly_bullish,-0.075,0.8359,mixed_signals,8,0,12
TSLA,2026-07-23T22:44:11.911718,20,0.1141,slightly_bullish,-0.0273,0.8359,mixed_signals,8,0,12
JPM,2026-07-23T22:44:11.924264,20,0.1141,slightly_bullish,0.0299,0.8359,positive_momentum,8,0,12
V,2026-07-23T22:44:11.937355,20,0.1141,slightly_bullish,0.0469,0.8359,positive_momentum,8,0,12
JNJ,2026-07-23T22:44:11.950199,20,0.1141,slightly_bullish,-0.0143,0.8359,mixed_signals,8,0,12
