symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-06-11T13:47:31.243240,20,0.1141,slightly_bullish,-0.0268,0.8359,mixed_signals,8,0,12
MSFT,2026-06-11T13:47:31.258617,20,0.1141,slightly_bullish,-0.0156,0.8359,mixed_signals,8,0,12
GOOGL,2026-06-11T13:47:31.272680,20,0.1141,slightly_bullish,0.1469,0.8359,positive_momentum,8,0,12
AMZN,2026-06-11T13:47:31.287396,20,0.1141,slightly_bullish,-0.0117,0.8359,mixed_signals,8,0,12
META,2026-06-11T13:47:31.360158,20,0.1141,slightly_bullish,0.0125,0.8359,positive_momentum,8,0,12
NVDA,2026-06-11T13:47:31.374915,20,0.1141,slightly_bullish,0.0867,0.8359,positive_momentum,8,0,12
TSLA,2026-06-11T13:47:31.388670,20,0.1141,slightly_bullish,-0.0125,0.8359,mixed_signals,8,0,12
JPM,2026-06-11T13:47:31.402169,20,0.1141,slightly_bullish,0.0871,0.8359,positive_momentum,8,0,12
V,2026-06-11T13:47:31.415839,20,0.1141,slightly_bullish,-0.0031,0.8359,mixed_signals,8,0,12
JNJ,2026-06-11T13:47:31.429295,20,0.1141,slightly_bullish,-0.1283,0.8359,mixed_signals,8,0,12
