symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-06-19T19:22:15.179108,20,0.1141,slightly_bullish,-0.0143,0.8359,mixed_signals,8,0,12
MSFT,2026-06-19T19:22:15.195235,20,0.1141,slightly_bullish,0.0125,0.8359,positive_momentum,8,0,12
GOOGL,2026-06-19T19:22:15.208865,20,0.1141,slightly_bullish,0.1166,0.8359,positive_momentum,8,0,12
AMZN,2026-06-19T19:22:15.222091,20,0.1141,slightly_bullish,0.0273,0.8359,positive_momentum,8,0,12
META,2026-06-19T19:22:15.235234,20,0.1141,slightly_bullish,0.0742,0.8359,positive_momentum,8,0,12
NVDA,2026-06-19T19:22:15.248140,20,0.1141,slightly_bullish,0.0871,0.8359,positive_momentum,8,0,12
TSLA,2026-06-19T19:22:15.261157,20,0.1141,slightly_bullish,-0.0867,0.8359,mixed_signals,8,0,12
JPM,2026-06-19T19:22:15.274234,20,0.1141,slightly_bullish,0.0268,0.8359,positive_momentum,8,0,12
V,2026-06-19T19:22:15.287570,20,0.1141,slightly_bullish,-0.0326,0.8359,mixed_signals,8,0,12
JNJ,2026-06-19T19:22:15.301061,20,0.1141,slightly_bullish,0.1219,0.8359,positive_momentum,8,0,12
