symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-06-19T13:25:57.877252,20,0.1141,slightly_bullish,0.026,0.8359,positive_momentum,8,0,12
MSFT,2026-06-19T13:25:57.893579,20,0.1141,slightly_bullish,-0.0112,0.8359,mixed_signals,8,0,12
GOOGL,2026-06-19T13:25:57.909265,20,0.1141,slightly_bullish,0.0742,0.8359,positive_momentum,8,0,12
AMZN,2026-06-19T13:25:57.985421,20,0.1141,slightly_bullish,0.0867,0.8359,positive_momentum,8,0,12
META,2026-06-19T13:25:58.000322,20,0.1141,slightly_bullish,-0.0473,0.8359,mixed_signals,8,0,12
NVDA,2026-06-19T13:25:58.015070,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
TSLA,2026-06-19T13:25:58.029802,20,0.1141,slightly_bullish,0.0246,0.8359,positive_momentum,8,0,12
JPM,2026-06-19T13:25:58.044652,20,0.1141,slightly_bullish,0.0268,0.8359,positive_momentum,8,0,12
V,2026-06-19T13:25:58.059518,20,0.1141,slightly_bullish,0.075,0.8359,positive_momentum,8,0,12
JNJ,2026-06-19T13:25:58.074215,20,0.1141,slightly_bullish,-0.0117,0.8359,mixed_signals,8,0,12
