symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-08-25T14:32:56.426921,20,0.1141,slightly_bullish,-0.0594,0.8359,mixed_signals,8,0,12
MSFT,2026-08-25T14:32:56.440034,20,0.1141,slightly_bullish,0.0737,0.8359,positive_momentum,8,0,12
GOOGL,2026-08-25T14:32:56.452164,20,0.1141,slightly_bullish,-0.088,0.8359,mixed_signals,8,0,12
AMZN,2026-08-25T14:32:56.465476,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
META,2026-08-25T14:32:56.477682,20,0.1141,slightly_bullish,-0.0541,0.8359,mixed_signals,8,0,12
NVDA,2026-08-25T14:32:56.490029,20,0.1141,slightly_bullish,0.1344,0.8359,positive_momentum,8,0,12
TSLA,2026-08-25T14:32:56.505445,20,0.1141,slightly_bullish,0.0008,0.8359,positive_momentum,8,0,12
JPM,2026-08-25T14:32:56.517909,20,0.1141,slightly_bullish,0.0008,0.8359,positive_momentum,8,0,12
V,2026-08-25T14:32:56.529908,20,0.1141,slightly_bullish,-0.0477,0.8359,mixed_signals,8,0,12
JNJ,2026-08-25T14:32:56.541464,20,0.1141,slightly_bullish,-0.0482,0.8359,mixed_signals,8,0,12
