symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-06-12T16:37:05.967146,20,0.1141,slightly_bullish,0.0117,0.8359,positive_momentum,8,0,12
MSFT,2026-06-12T16:37:05.980189,20,0.1141,slightly_bullish,0.0201,0.8359,positive_momentum,8,0,12
GOOGL,2026-06-12T16:37:05.993015,20,0.1141,slightly_bullish,-0.0477,0.8359,mixed_signals,8,0,12
AMZN,2026-06-12T16:37:06.064287,20,0.1141,slightly_bullish,0.0451,0.8359,positive_momentum,8,0,12
META,2026-06-12T16:37:06.076013,20,0.1141,slightly_bullish,0.0473,0.8359,positive_momentum,8,0,12
NVDA,2026-06-12T16:37:06.087359,20,0.1141,slightly_bullish,-0.0625,0.8359,mixed_signals,8,0,12
TSLA,2026-06-12T16:37:06.098922,20,0.1141,slightly_bullish,-0.0737,0.8359,mixed_signals,8,0,12
JPM,2026-06-12T16:37:06.110155,20,0.1141,slightly_bullish,-0.0125,0.8359,mixed_signals,8,0,12
V,2026-06-12T16:37:06.121342,20,0.1141,slightly_bullish,0.0875,0.8359,positive_momentum,8,0,12
JNJ,2026-06-12T16:37:06.132364,20,0.1141,slightly_bullish,0.0393,0.8359,positive_momentum,8,0,12
