symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-05-11T19:24:06.902338,20,0.1141,slightly_bullish,0.0326,0.8359,positive_momentum,8,0,12
MSFT,2026-05-11T19:24:06.916746,20,0.1141,slightly_bullish,-0.1201,0.8359,mixed_signals,8,0,12
GOOGL,2026-05-11T19:24:06.930259,20,0.1141,slightly_bullish,0.0607,0.8359,positive_momentum,8,0,12
AMZN,2026-05-11T19:24:06.943330,20,0.1141,slightly_bullish,0.1496,0.8359,positive_momentum,8,0,12
META,2026-05-11T19:24:06.957191,20,0.1141,slightly_bullish,-0.0477,0.8359,mixed_signals,8,0,12
NVDA,2026-05-11T19:24:06.970228,20,0.1141,slightly_bullish,-0.0477,0.8359,mixed_signals,8,0,12
TSLA,2026-05-11T19:24:06.983246,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
JPM,2026-05-11T19:24:06.996356,20,0.1141,slightly_bullish,0.0352,0.8359,positive_momentum,8,0,12
V,2026-05-11T19:24:07.009650,20,0.1141,slightly_bullish,0.1885,0.8359,positive_momentum,8,0,12
JNJ,2026-05-11T19:24:07.022832,20,0.1141,slightly_bullish,0.1621,0.8359,positive_momentum,8,0,12
