symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-06-01T23:20:53.174210,20,0.1141,slightly_bullish,0.1348,0.8359,positive_momentum,8,0,12
MSFT,2026-06-01T23:20:53.187542,20,0.1141,slightly_bullish,0.0125,0.8359,positive_momentum,8,0,12
GOOGL,2026-06-01T23:20:53.199884,20,0.1141,slightly_bullish,0.0005,0.8359,positive_momentum,8,0,12
AMZN,2026-06-01T23:20:53.212652,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
META,2026-06-01T23:20:53.224850,20,0.1141,slightly_bullish,0.0862,0.8359,positive_momentum,8,0,12
NVDA,2026-06-01T23:20:53.236919,20,0.1141,slightly_bullish,0.1139,0.8359,positive_momentum,8,0,12
TSLA,2026-06-01T23:20:53.248879,20,0.1141,slightly_bullish,-0.0117,0.8359,mixed_signals,8,0,12
JPM,2026-06-01T23:20:53.261013,20,0.1141,slightly_bullish,0.0745,0.8359,positive_momentum,8,0,12
V,2026-06-01T23:20:53.273154,20,0.1141,slightly_bullish,0.1014,0.8359,positive_momentum,8,0,12
JNJ,2026-06-01T23:20:53.285160,20,0.1141,slightly_bullish,0.062,0.8359,positive_momentum,8,0,12
