symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-04-22T22:37:43.501493,20,0.1141,slightly_bullish,-0.0143,0.8359,mixed_signals,8,0,12
MSFT,2026-04-22T22:37:43.515439,20,0.1141,slightly_bullish,0.0334,0.8359,positive_momentum,8,0,12
GOOGL,2026-04-22T22:37:43.528442,20,0.1141,slightly_bullish,-0.0666,0.8359,mixed_signals,8,0,12
AMZN,2026-04-22T22:37:43.540837,20,0.1141,slightly_bullish,-0.0242,0.8359,mixed_signals,8,0,12
META,2026-04-22T22:37:43.554341,20,0.1141,slightly_bullish,-0.0719,0.8359,mixed_signals,8,0,12
NVDA,2026-04-22T22:37:43.566977,20,0.1141,slightly_bullish,0.0607,0.8359,positive_momentum,8,0,12
TSLA,2026-04-22T22:37:43.579461,20,0.1141,slightly_bullish,0.0477,0.8359,positive_momentum,8,0,12
JPM,2026-04-22T22:37:43.591937,20,0.1141,slightly_bullish,-0.0477,0.8359,mixed_signals,8,0,12
V,2026-04-22T22:37:43.604354,20,0.1141,slightly_bullish,0.026,0.8359,positive_momentum,8,0,12
JNJ,2026-04-22T22:37:43.616687,20,0.1141,slightly_bullish,0.0237,0.8359,positive_momentum,8,0,12
