symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-07-03T18:57:49.638771,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
MSFT,2026-07-03T18:57:49.656570,20,0.1141,slightly_bullish,-0.0742,0.8359,mixed_signals,8,0,12
GOOGL,2026-07-03T18:57:49.671699,20,0.1141,slightly_bullish,-0.0477,0.8359,mixed_signals,8,0,12
AMZN,2026-07-03T18:57:49.686263,20,0.1141,slightly_bullish,0.0242,0.8359,positive_momentum,8,0,12
META,2026-07-03T18:57:49.700366,20,0.1141,slightly_bullish,0.0156,0.8359,positive_momentum,8,0,12
NVDA,2026-07-03T18:57:49.714433,20,0.1141,slightly_bullish,0.1018,0.8359,positive_momentum,8,0,12
TSLA,2026-07-03T18:57:49.728454,20,0.1141,slightly_bullish,0.0352,0.8359,positive_momentum,8,0,12
JPM,2026-07-03T18:57:49.742209,20,0.1141,slightly_bullish,0.0755,0.8359,positive_momentum,8,0,12
V,2026-07-03T18:57:49.756881,20,0.1141,slightly_bullish,-0.0125,0.8359,mixed_signals,8,0,12
JNJ,2026-07-03T18:57:49.772431,20,0.1141,slightly_bullish,0.0121,0.8359,positive_momentum,8,0,12
