symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-04-29T19:05:28.669405,20,0.1141,slightly_bullish,0.1742,0.8359,positive_momentum,8,0,12
MSFT,2026-04-29T19:05:28.683649,20,0.1141,slightly_bullish,0.0469,0.8359,positive_momentum,8,0,12
GOOGL,2026-04-29T19:05:28.695944,20,0.1141,slightly_bullish,-0.0273,0.8359,mixed_signals,8,0,12
AMZN,2026-04-29T19:05:28.707827,20,0.1141,slightly_bullish,0.0117,0.8359,positive_momentum,8,0,12
META,2026-04-29T19:05:28.720522,20,0.1141,slightly_bullish,0.1492,0.8359,positive_momentum,8,0,12
NVDA,2026-04-29T19:05:28.732512,20,0.1141,slightly_bullish,0.063,0.8359,positive_momentum,8,0,12
TSLA,2026-04-29T19:05:28.744754,20,0.1141,slightly_bullish,-0.0598,0.8359,mixed_signals,8,0,12
JPM,2026-04-29T19:05:28.756963,20,0.1141,slightly_bullish,-0.0598,0.8359,mixed_signals,8,0,12
V,2026-04-29T19:05:28.769455,20,0.1141,slightly_bullish,0.0281,0.8359,positive_momentum,8,0,12
JNJ,2026-04-29T19:05:28.781717,20,0.1141,slightly_bullish,-0.0264,0.8359,mixed_signals,8,0,12
