symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-06-18T12:44:41.734105,20,0.1141,slightly_bullish,-0.1487,0.8359,mixed_signals,8,0,12
MSFT,2026-06-18T12:44:41.750842,20,0.1141,slightly_bullish,0.0273,0.8359,positive_momentum,8,0,12
GOOGL,2026-06-18T12:44:41.765906,20,0.1141,slightly_bullish,0.0742,0.8359,positive_momentum,8,0,12
AMZN,2026-06-18T12:44:41.830993,20,0.1141,slightly_bullish,-0.0898,0.8359,mixed_signals,8,0,12
META,2026-06-18T12:44:41.845402,20,0.1141,slightly_bullish,0.1135,0.8359,positive_momentum,8,0,12
NVDA,2026-06-18T12:44:41.859032,20,0.1141,slightly_bullish,0.0625,0.8359,positive_momentum,8,0,12
TSLA,2026-06-18T12:44:41.872616,20,0.1141,slightly_bullish,0.1348,0.8359,positive_momentum,8,0,12
JPM,2026-06-18T12:44:41.886121,20,0.1141,slightly_bullish,-0.0121,0.8359,mixed_signals,8,0,12
V,2026-06-18T12:44:41.899501,20,0.1141,slightly_bullish,-0.0867,0.8359,mixed_signals,8,0,12
JNJ,2026-06-18T12:44:41.912856,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
