symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-06-16T14:49:59.949920,20,0.1141,slightly_bullish,-0.0273,0.8359,mixed_signals,8,0,12
MSFT,2026-06-16T14:49:59.965156,20,0.1141,slightly_bullish,-0.1617,0.8359,mixed_signals,8,0,12
GOOGL,2026-06-16T14:49:59.979480,20,0.1141,slightly_bullish,0.051,0.8359,positive_momentum,8,0,12
AMZN,2026-06-16T14:49:59.994235,20,0.1141,slightly_bullish,0.0745,0.8359,positive_momentum,8,0,12
META,2026-06-16T14:50:00.080385,20,0.1141,slightly_bullish,-0.0594,0.8359,mixed_signals,8,0,12
NVDA,2026-06-16T14:50:00.094546,20,0.1141,slightly_bullish,-0.0352,0.8359,mixed_signals,8,0,12
TSLA,2026-06-16T14:50:00.108858,20,0.1141,slightly_bullish,-0.0005,0.8359,mixed_signals,8,0,12
JPM,2026-06-16T14:50:00.123020,20,0.1141,slightly_bullish,-0.0742,0.8359,mixed_signals,8,0,12
V,2026-06-16T14:50:00.137214,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
JNJ,2026-06-16T14:50:00.151657,20,0.1141,slightly_bullish,0.0867,0.8359,positive_momentum,8,0,12
