symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-04-21T10:57:54.994937,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
MSFT,2026-04-21T10:57:55.009908,20,0.1141,slightly_bullish,-0.0268,0.8359,mixed_signals,8,0,12
GOOGL,2026-04-21T10:57:55.023790,20,0.1141,slightly_bullish,0.087,0.8359,positive_momentum,8,0,12
AMZN,2026-04-21T10:57:55.038256,20,0.1141,slightly_bullish,0.0867,0.8359,positive_momentum,8,0,12
META,2026-04-21T10:57:55.052304,20,0.1141,slightly_bullish,0.0005,0.8359,positive_momentum,8,0,12
NVDA,2026-04-21T10:57:55.065873,20,0.1141,slightly_bullish,0.1135,0.8359,positive_momentum,8,0,12
TSLA,2026-04-21T10:57:55.079330,20,0.1141,slightly_bullish,-0.0867,0.8359,mixed_signals,8,0,12
JPM,2026-04-21T10:57:55.092770,20,0.1141,slightly_bullish,-0.1344,0.8359,mixed_signals,8,0,12
V,2026-04-21T10:57:55.106120,20,0.1141,slightly_bullish,-0.0867,0.8359,mixed_signals,8,0,12
JNJ,2026-04-21T10:57:55.119225,20,0.1141,slightly_bullish,-0.0273,0.8359,mixed_signals,8,0,12
