symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-05-28T23:06:28.406527,20,0.1141,slightly_bullish,-0.1018,0.8359,mixed_signals,8,0,12
MSFT,2026-05-28T23:06:28.416430,20,0.1141,slightly_bullish,0.0541,0.8359,positive_momentum,8,0,12
GOOGL,2026-05-28T23:06:28.425429,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
AMZN,2026-05-28T23:06:28.434978,20,0.1141,slightly_bullish,-0.0598,0.8359,mixed_signals,8,0,12
META,2026-05-28T23:06:28.443858,20,0.1141,slightly_bullish,-0.1492,0.8359,mixed_signals,8,0,12
NVDA,2026-05-28T23:06:28.452744,20,0.1141,slightly_bullish,-0.0867,0.8359,mixed_signals,8,0,12
TSLA,2026-05-28T23:06:28.461597,20,0.1141,slightly_bullish,-0.075,0.8359,mixed_signals,8,0,12
JPM,2026-05-28T23:06:28.470405,20,0.1141,slightly_bullish,0.126,0.8359,positive_momentum,8,0,12
V,2026-05-28T23:06:28.479160,20,0.1141,slightly_bullish,0.0723,0.8359,positive_momentum,8,0,12
JNJ,2026-05-28T23:06:28.487691,20,0.1141,slightly_bullish,-0.0,0.8359,mixed_signals,8,0,12
