symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-04-15T18:58:17.358376,20,0.1141,slightly_bullish,0.0117,0.8359,positive_momentum,8,0,12
MSFT,2026-04-15T18:58:17.372918,20,0.1141,slightly_bullish,-0.0005,0.8359,mixed_signals,8,0,12
GOOGL,2026-04-15T18:58:17.386225,20,0.1141,slightly_bullish,0.1344,0.8359,positive_momentum,8,0,12
AMZN,2026-04-15T18:58:17.399080,20,0.1141,slightly_bullish,-0.0867,0.8359,mixed_signals,8,0,12
META,2026-04-15T18:58:17.412988,20,0.1141,slightly_bullish,0.013,0.8359,positive_momentum,8,0,12
NVDA,2026-04-15T18:58:17.427219,20,0.1141,slightly_bullish,0.0594,0.8359,positive_momentum,8,0,12
TSLA,2026-04-15T18:58:17.440107,20,0.1141,slightly_bullish,0.0117,0.8359,positive_momentum,8,0,12
JPM,2026-04-15T18:58:17.452941,20,0.1141,slightly_bullish,-0.0008,0.8359,mixed_signals,8,0,12
V,2026-04-15T18:58:17.465825,20,0.1141,slightly_bullish,0.0357,0.8359,positive_momentum,8,0,12
JNJ,2026-04-15T18:58:17.478453,20,0.1141,slightly_bullish,0.0148,0.8359,positive_momentum,8,0,12
