symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-05-13T16:12:54.534701,20,0.1141,slightly_bullish,0.0117,0.8359,positive_momentum,8,0,12
MSFT,2026-05-13T16:12:54.547864,20,0.1141,slightly_bullish,-0.0005,0.8359,mixed_signals,8,0,12
GOOGL,2026-05-13T16:12:54.559922,20,0.1141,slightly_bullish,0.0389,0.8359,positive_momentum,8,0,12
AMZN,2026-05-13T16:12:54.571814,20,0.1141,slightly_bullish,0.0268,0.8359,positive_momentum,8,0,12
META,2026-05-13T16:12:54.584358,20,0.1141,slightly_bullish,0.0867,0.8359,positive_momentum,8,0,12
NVDA,2026-05-13T16:12:54.596574,20,0.1141,slightly_bullish,0.0268,0.8359,positive_momentum,8,0,12
TSLA,2026-05-13T16:12:54.608636,20,0.1141,slightly_bullish,0.0996,0.8359,positive_momentum,8,0,12
JPM,2026-05-13T16:12:54.620522,20,0.1141,slightly_bullish,-0.0867,0.8359,mixed_signals,8,0,12
V,2026-05-13T16:12:54.632555,20,0.1141,slightly_bullish,0.0121,0.8359,positive_momentum,8,0,12
JNJ,2026-05-13T16:12:54.644446,20,0.1141,slightly_bullish,0.0607,0.8359,positive_momentum,8,0,12
