symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-05-05T22:43:48.982654,20,0.1141,slightly_bullish,0.1135,0.8359,positive_momentum,8,0,12
MSFT,2026-05-05T22:43:48.997283,20,0.1141,slightly_bullish,-0.0893,0.8359,mixed_signals,8,0,12
GOOGL,2026-05-05T22:43:49.010212,20,0.1141,slightly_bullish,-0.1764,0.8359,mixed_signals,8,0,12
AMZN,2026-05-05T22:43:49.022756,20,0.1141,slightly_bullish,-0.0658,0.8359,mixed_signals,8,0,12
META,2026-05-05T22:43:49.035960,20,0.1141,slightly_bullish,-0.0893,0.8359,mixed_signals,8,0,12
NVDA,2026-05-05T22:43:49.048501,20,0.1141,slightly_bullish,-0.0598,0.8359,mixed_signals,8,0,12
TSLA,2026-05-05T22:43:49.061001,20,0.1141,slightly_bullish,-0.1014,0.8359,mixed_signals,8,0,12
JPM,2026-05-05T22:43:49.073711,20,0.1141,slightly_bullish,-0.0277,0.8359,mixed_signals,8,0,12
V,2026-05-05T22:43:49.086766,20,0.1141,slightly_bullish,0.0273,0.8359,positive_momentum,8,0,12
JNJ,2026-05-05T22:43:49.099391,20,0.1141,slightly_bullish,0.0867,0.8359,positive_momentum,8,0,12
