symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-06-15T23:28:30.629591,20,0.1141,slightly_bullish,-0.0385,0.8359,mixed_signals,8,0,12
MSFT,2026-06-15T23:28:30.643279,20,0.1141,slightly_bullish,0.0273,0.8359,positive_momentum,8,0,12
GOOGL,2026-06-15T23:28:30.656074,20,0.1141,slightly_bullish,0.0482,0.8359,positive_momentum,8,0,12
AMZN,2026-06-15T23:28:30.719155,20,0.1141,slightly_bullish,0.0273,0.8359,positive_momentum,8,0,12
META,2026-06-15T23:28:30.731468,20,0.1141,slightly_bullish,0.026,0.8359,positive_momentum,8,0,12
NVDA,2026-06-15T23:28:30.743312,20,0.1141,slightly_bullish,0.0264,0.8359,positive_momentum,8,0,12
TSLA,2026-06-15T23:28:30.755276,20,0.1141,slightly_bullish,0.0742,0.8359,positive_momentum,8,0,12
JPM,2026-06-15T23:28:30.767045,20,0.1141,slightly_bullish,0.0602,0.8359,positive_momentum,8,0,12
V,2026-06-15T23:28:30.779110,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
JNJ,2026-06-15T23:28:30.791211,20,0.1141,slightly_bullish,-0.0598,0.8359,mixed_signals,8,0,12
