symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-06-10T20:05:05.980636,20,0.1141,slightly_bullish,0.075,0.8359,positive_momentum,8,0,12
MSFT,2026-06-10T20:05:05.991287,20,0.1141,slightly_bullish,0.0143,0.8359,positive_momentum,8,0,12
GOOGL,2026-06-10T20:05:06.001553,20,0.1141,slightly_bullish,-0.0742,0.8359,mixed_signals,8,0,12
AMZN,2026-06-10T20:05:06.057553,20,0.1141,slightly_bullish,-0.0541,0.8359,mixed_signals,8,0,12
META,2026-06-10T20:05:06.067328,20,0.1141,slightly_bullish,0.0393,0.8359,positive_momentum,8,0,12
NVDA,2026-06-10T20:05:06.076701,20,0.1141,slightly_bullish,-0.0152,0.8359,mixed_signals,8,0,12
TSLA,2026-06-10T20:05:06.086247,20,0.1141,slightly_bullish,-0.1139,0.8359,mixed_signals,8,0,12
JPM,2026-06-10T20:05:06.095654,20,0.1141,slightly_bullish,0.0658,0.8359,positive_momentum,8,0,12
V,2026-06-10T20:05:06.105118,20,0.1141,slightly_bullish,0.0112,0.8359,positive_momentum,8,0,12
JNJ,2026-06-10T20:05:06.114462,20,0.1141,slightly_bullish,-0.0148,0.8359,mixed_signals,8,0,12
