symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-05-18T22:45:49.862483,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
MSFT,2026-05-18T22:45:49.876694,20,0.1141,slightly_bullish,0.0755,0.8359,positive_momentum,8,0,12
GOOGL,2026-05-18T22:45:49.890257,20,0.1141,slightly_bullish,-0.0742,0.8359,mixed_signals,8,0,12
AMZN,2026-05-18T22:45:49.903576,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
META,2026-05-18T22:45:49.916061,20,0.1141,slightly_bullish,0.0112,0.8359,positive_momentum,8,0,12
NVDA,2026-05-18T22:45:49.928813,20,0.1141,slightly_bullish,0.075,0.8359,positive_momentum,8,0,12
TSLA,2026-05-18T22:45:49.941676,20,0.1141,slightly_bullish,-0.0209,0.8359,mixed_signals,8,0,12
JPM,2026-05-18T22:45:49.954594,20,0.1141,slightly_bullish,-0.075,0.8359,mixed_signals,8,0,12
V,2026-05-18T22:45:49.967288,20,0.1141,slightly_bullish,-0.0148,0.8359,mixed_signals,8,0,12
JNJ,2026-05-18T22:45:49.979853,20,0.1141,slightly_bullish,0.0666,0.8359,positive_momentum,8,0,12
