symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-08-26T19:29:22.701516,20,0.1141,slightly_bullish,0.0326,0.8359,positive_momentum,8,0,12
MSFT,2026-08-26T19:29:22.718006,20,0.1141,slightly_bullish,0.1076,0.8359,positive_momentum,8,0,12
GOOGL,2026-08-26T19:29:22.732200,20,0.1141,slightly_bullish,0.0541,0.8359,positive_momentum,8,0,12
AMZN,2026-08-26T19:29:22.745972,20,0.1141,slightly_bullish,-0.0893,0.8359,mixed_signals,8,0,12
META,2026-08-26T19:29:22.759381,20,0.1141,slightly_bullish,0.0598,0.8359,positive_momentum,8,0,12
NVDA,2026-08-26T19:29:22.773593,20,0.1141,slightly_bullish,0.0148,0.8359,positive_momentum,8,0,12
TSLA,2026-08-26T19:29:22.787931,20,0.1141,slightly_bullish,0.0005,0.8359,positive_momentum,8,0,12
JPM,2026-08-26T19:29:22.801553,20,0.1141,slightly_bullish,0.0326,0.8359,positive_momentum,8,0,12
V,2026-08-26T19:29:22.814951,20,0.1141,slightly_bullish,-0.0008,0.8359,mixed_signals,8,0,12
JNJ,2026-08-26T19:29:22.827799,20,0.1141,slightly_bullish,-0.101,0.8359,mixed_signals,8,0,12
