symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-05-01T10:59:54.337003,20,0.1141,slightly_bullish,-0.0594,0.8359,mixed_signals,8,0,12
MSFT,2026-05-01T10:59:54.350821,20,0.1141,slightly_bullish,0.1617,0.8359,positive_momentum,8,0,12
GOOGL,2026-05-01T10:59:54.367454,20,0.1141,slightly_bullish,0.0746,0.8359,positive_momentum,8,0,12
AMZN,2026-05-01T10:59:54.380333,20,0.1141,slightly_bullish,-0.0117,0.8359,mixed_signals,8,0,12
META,2026-05-01T10:59:54.393947,20,0.1141,slightly_bullish,0.0541,0.8359,positive_momentum,8,0,12
NVDA,2026-05-01T10:59:54.406641,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
TSLA,2026-05-01T10:59:54.419742,20,0.1141,slightly_bullish,0.0389,0.8359,positive_momentum,8,0,12
JPM,2026-05-01T10:59:54.432701,20,0.1141,slightly_bullish,0.0992,0.8359,positive_momentum,8,0,12
V,2026-05-01T10:59:54.445738,20,0.1141,slightly_bullish,0.0473,0.8359,positive_momentum,8,0,12
JNJ,2026-05-01T10:59:54.458648,20,0.1141,slightly_bullish,0.0125,0.8359,positive_momentum,8,0,12
