symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-07-02T15:58:34.957505,20,0.1141,slightly_bullish,0.0004,0.8359,positive_momentum,8,0,12
MSFT,2026-07-02T15:58:34.974185,20,0.1141,slightly_bullish,-0.0148,0.8359,mixed_signals,8,0,12
GOOGL,2026-07-02T15:58:34.988067,20,0.1141,slightly_bullish,0.0209,0.8359,positive_momentum,8,0,12
AMZN,2026-07-02T15:58:35.001633,20,0.1141,slightly_bullish,0.0424,0.8359,positive_momentum,8,0,12
META,2026-07-02T15:58:35.014859,20,0.1141,slightly_bullish,0.0745,0.8359,positive_momentum,8,0,12
NVDA,2026-07-02T15:58:35.028136,20,0.1141,slightly_bullish,-0.1348,0.8359,mixed_signals,8,0,12
TSLA,2026-07-02T15:58:35.041276,20,0.1141,slightly_bullish,-0.0005,0.8359,mixed_signals,8,0,12
JPM,2026-07-02T15:58:35.054282,20,0.1141,slightly_bullish,0.1014,0.8359,positive_momentum,8,0,12
V,2026-07-02T15:58:35.067697,20,0.1141,slightly_bullish,0.0867,0.8359,positive_momentum,8,0,12
JNJ,2026-07-02T15:58:35.081176,20,0.1141,slightly_bullish,-0.1492,0.8359,mixed_signals,8,0,12
