symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-08-20T22:14:11.716951,20,0.1141,slightly_bullish,0.0005,0.8359,positive_momentum,8,0,12
MSFT,2026-08-20T22:14:11.731166,20,0.1141,slightly_bullish,-0.062,0.8359,mixed_signals,8,0,12
GOOGL,2026-08-20T22:14:11.744014,20,0.1141,slightly_bullish,0.0746,0.8359,positive_momentum,8,0,12
AMZN,2026-08-20T22:14:11.755998,20,0.1141,slightly_bullish,-0.0264,0.8359,mixed_signals,8,0,12
META,2026-08-20T22:14:11.769254,20,0.1141,slightly_bullish,-0.0996,0.8359,mixed_signals,8,0,12
NVDA,2026-08-20T22:14:11.781445,20,0.1141,slightly_bullish,0.0273,0.8359,positive_momentum,8,0,12
TSLA,2026-08-20T22:14:11.796221,20,0.1141,slightly_bullish,0.0156,0.8359,positive_momentum,8,0,12
JPM,2026-08-20T22:14:11.810999,20,0.1141,slightly_bullish,-0.0742,0.8359,mixed_signals,8,0,12
V,2026-08-20T22:14:11.822360,20,0.1141,slightly_bullish,0.0143,0.8359,positive_momentum,8,0,12
JNJ,2026-08-20T22:14:11.833335,20,0.1141,slightly_bullish,-0.101,0.8359,mixed_signals,8,0,12
