symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-04-30T15:43:14.717776,20,0.1141,slightly_bullish,0.1344,0.8359,positive_momentum,8,0,12
MSFT,2026-04-30T15:43:14.731754,20,0.1141,slightly_bullish,0.0385,0.8359,positive_momentum,8,0,12
GOOGL,2026-04-30T15:43:14.744741,20,0.1141,slightly_bullish,0.1166,0.8359,positive_momentum,8,0,12
AMZN,2026-04-30T15:43:14.757686,20,0.1141,slightly_bullish,-0.1023,0.8359,mixed_signals,8,0,12
META,2026-04-30T15:43:14.771220,20,0.1141,slightly_bullish,0.0594,0.8359,positive_momentum,8,0,12
NVDA,2026-04-30T15:43:14.783729,20,0.1141,slightly_bullish,-0.0742,0.8359,mixed_signals,8,0,12
TSLA,2026-04-30T15:43:14.796113,20,0.1141,slightly_bullish,-0.0594,0.8359,mixed_signals,8,0,12
JPM,2026-04-30T15:43:14.808524,20,0.1141,slightly_bullish,-0.0357,0.8359,mixed_signals,8,0,12
V,2026-04-30T15:43:14.821087,20,0.1141,slightly_bullish,0.063,0.8359,positive_momentum,8,0,12
JNJ,2026-04-30T15:43:14.833795,20,0.1141,slightly_bullish,-0.0992,0.8359,mixed_signals,8,0,12
