symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-05-06T11:42:30.772036,20,0.1141,slightly_bullish,0.0867,0.8359,positive_momentum,8,0,12
MSFT,2026-05-06T11:42:30.795233,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
GOOGL,2026-05-06T11:42:30.885627,20,0.1141,slightly_bullish,-0.0598,0.8359,mixed_signals,8,0,12
AMZN,2026-05-06T11:42:30.898579,20,0.1141,slightly_bullish,0.0737,0.8359,positive_momentum,8,0,12
META,2026-05-06T11:42:30.912214,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
NVDA,2026-05-06T11:42:30.924664,20,0.1141,slightly_bullish,-0.0031,0.8359,mixed_signals,8,0,12
TSLA,2026-05-06T11:42:30.937042,20,0.1141,slightly_bullish,0.0125,0.8359,positive_momentum,8,0,12
JPM,2026-05-06T11:42:30.949180,20,0.1141,slightly_bullish,-0.0992,0.8359,mixed_signals,8,0,12
V,2026-05-06T11:42:30.961630,20,0.1141,slightly_bullish,0.0268,0.8359,positive_momentum,8,0,12
JNJ,2026-05-06T11:42:30.973692,20,0.1141,slightly_bullish,-0.0273,0.8359,mixed_signals,8,0,12
