symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-06-09T16:24:28.772849,20,0.1141,slightly_bullish,0.0625,0.8359,positive_momentum,8,0,12
MSFT,2026-06-09T16:24:28.786282,20,0.1141,slightly_bullish,0.1014,0.8359,positive_momentum,8,0,12
GOOGL,2026-06-09T16:24:28.799287,20,0.1141,slightly_bullish,0.0742,0.8359,positive_momentum,8,0,12
AMZN,2026-06-09T16:24:28.812551,20,0.1141,slightly_bullish,0.0143,0.8359,positive_momentum,8,0,12
META,2026-06-09T16:24:28.867612,20,0.1141,slightly_bullish,0.012,0.8359,positive_momentum,8,0,12
NVDA,2026-06-09T16:24:28.880610,20,0.1141,slightly_bullish,-0.0264,0.8359,mixed_signals,8,0,12
TSLA,2026-06-09T16:24:28.893419,20,0.1141,slightly_bullish,-0.0008,0.8359,mixed_signals,8,0,12
JPM,2026-06-09T16:24:28.906291,20,0.1141,slightly_bullish,-0.0005,0.8359,mixed_signals,8,0,12
V,2026-06-09T16:24:28.919338,20,0.1141,slightly_bullish,-0.0357,0.8359,mixed_signals,8,0,12
JNJ,2026-06-09T16:24:28.932190,20,0.1141,slightly_bullish,0.075,0.8359,positive_momentum,8,0,12
