symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-04-07T18:44:52.899684,20,0.1141,slightly_bullish,0.0398,0.8359,positive_momentum,8,0,12
MSFT,2026-04-07T18:44:52.914646,20,0.1141,slightly_bullish,-0.0148,0.8359,mixed_signals,8,0,12
GOOGL,2026-04-07T18:44:52.927889,20,0.1141,slightly_bullish,0.0008,0.8359,positive_momentum,8,0,12
AMZN,2026-04-07T18:44:52.940941,20,0.1141,slightly_bullish,0.0156,0.8359,positive_momentum,8,0,12
META,2026-04-07T18:44:52.954510,20,0.1141,slightly_bullish,-0.0385,0.8359,mixed_signals,8,0,12
NVDA,2026-04-07T18:44:52.967732,20,0.1141,slightly_bullish,0.0398,0.8359,positive_momentum,8,0,12
TSLA,2026-04-07T18:44:52.980820,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
JPM,2026-04-07T18:44:52.993880,20,0.1141,slightly_bullish,-0.0987,0.8359,mixed_signals,8,0,12
V,2026-04-07T18:44:53.007026,20,0.1141,slightly_bullish,0.1746,0.8359,positive_momentum,8,0,12
JNJ,2026-04-07T18:44:53.019989,20,0.1141,slightly_bullish,-0.0268,0.8359,mixed_signals,8,0,12
