symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-06-17T23:14:47.306959,20,0.1141,slightly_bullish,-0.0469,0.8359,mixed_signals,8,0,12
MSFT,2026-06-17T23:14:47.321318,20,0.1141,slightly_bullish,0.0281,0.8359,positive_momentum,8,0,12
GOOGL,2026-06-17T23:14:47.335590,20,0.1141,slightly_bullish,0.0143,0.8359,positive_momentum,8,0,12
AMZN,2026-06-17T23:14:47.405719,20,0.1141,slightly_bullish,0.1617,0.8359,positive_momentum,8,0,12
META,2026-06-17T23:14:47.419174,20,0.1141,slightly_bullish,-0.0424,0.8359,mixed_signals,8,0,12
NVDA,2026-06-17T23:14:47.432022,20,0.1141,slightly_bullish,-0.0389,0.8359,mixed_signals,8,0,12
TSLA,2026-06-17T23:14:47.444926,20,0.1141,slightly_bullish,0.0992,0.8359,positive_momentum,8,0,12
JPM,2026-06-17T23:14:47.457812,20,0.1141,slightly_bullish,-0.0117,0.8359,mixed_signals,8,0,12
V,2026-06-17T23:14:47.470771,20,0.1141,slightly_bullish,0.063,0.8359,positive_momentum,8,0,12
JNJ,2026-06-17T23:14:47.483289,20,0.1141,slightly_bullish,0.101,0.8359,positive_momentum,8,0,12
