symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-09-25T14:49:44.344454,20,0.1141,slightly_bullish,0.075,0.8359,positive_momentum,8,0,12
MSFT,2026-09-25T14:49:44.362875,20,0.1141,slightly_bullish,-0.075,0.8359,mixed_signals,8,0,12
GOOGL,2026-09-25T14:49:44.378455,20,0.1141,slightly_bullish,-0.0125,0.8359,mixed_signals,8,0,12
AMZN,2026-09-25T14:49:44.390230,20,0.1141,slightly_bullish,0.0357,0.8359,positive_momentum,8,0,12
META,2026-09-25T14:49:44.400582,20,0.1141,slightly_bullish,0.1348,0.8359,positive_momentum,8,0,12
NVDA,2026-09-25T14:49:44.410672,20,0.1141,slightly_bullish,-0.0482,0.8359,mixed_signals,8,0,12
TSLA,2026-09-25T14:49:44.425736,20,0.1141,slightly_bullish,-0.0148,0.8359,mixed_signals,8,0,12
JPM,2026-09-25T14:49:44.438941,20,0.1141,slightly_bullish,-0.1135,0.8359,mixed_signals,8,0,12
V,2026-09-25T14:49:44.449725,20,0.1141,slightly_bullish,0.0893,0.8359,positive_momentum,8,0,12
JNJ,2026-09-25T14:49:44.497594,20,0.1141,slightly_bullish,-0.0005,0.8359,mixed_signals,8,0,12
