symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-09-02T20:12:07.165490,20,0.1141,slightly_bullish,-0.0281,0.8359,mixed_signals,8,0,12
MSFT,2026-09-02T20:12:07.371539,20,0.1141,slightly_bullish,0.012,0.8359,positive_momentum,8,0,12
GOOGL,2026-09-02T20:12:07.384478,20,0.1141,slightly_bullish,-0.0013,0.8359,mixed_signals,8,0,12
AMZN,2026-09-02T20:12:07.395993,20,0.1141,slightly_bullish,-0.0125,0.8359,mixed_signals,8,0,12
META,2026-09-02T20:12:07.411101,20,0.1141,slightly_bullish,-0.0143,0.8359,mixed_signals,8,0,12
NVDA,2026-09-02T20:12:07.423684,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
TSLA,2026-09-02T20:12:07.435712,20,0.1141,slightly_bullish,0.0148,0.8359,positive_momentum,8,0,12
JPM,2026-09-02T20:12:07.447722,20,0.1141,slightly_bullish,0.0625,0.8359,positive_momentum,8,0,12
V,2026-09-02T20:12:07.458619,20,0.1141,slightly_bullish,-0.0273,0.8359,mixed_signals,8,0,12
JNJ,2026-09-02T20:12:07.469418,20,0.1141,slightly_bullish,-0.1223,0.8359,mixed_signals,8,0,12
