symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-08-19T10:16:12.323621,20,0.1141,slightly_bullish,-0.013,0.8359,mixed_signals,8,0,12
MSFT,2026-08-19T10:16:12.344157,20,0.1141,slightly_bullish,0.0031,0.8359,positive_momentum,8,0,12
GOOGL,2026-08-19T10:16:12.362515,20,0.1141,slightly_bullish,0.0152,0.8359,positive_momentum,8,0,12
AMZN,2026-08-19T10:16:12.386032,20,0.1141,slightly_bullish,-0.0156,0.8359,mixed_signals,8,0,12
META,2026-08-19T10:16:12.403393,20,0.1141,slightly_bullish,-0.0723,0.8359,mixed_signals,8,0,12
NVDA,2026-08-19T10:16:12.418854,20,0.1141,slightly_bullish,0.075,0.8359,positive_momentum,8,0,12
TSLA,2026-08-19T10:16:12.433098,20,0.1141,slightly_bullish,0.0737,0.8359,positive_momentum,8,0,12
JPM,2026-08-19T10:16:12.446808,20,0.1141,slightly_bullish,0.0005,0.8359,positive_momentum,8,0,12
V,2026-08-19T10:16:12.460516,20,0.1141,slightly_bullish,0.0755,0.8359,positive_momentum,8,0,12
JNJ,2026-08-19T10:16:12.474068,20,0.1141,slightly_bullish,0.0156,0.8359,positive_momentum,8,0,12
