symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-08-18T10:15:51.227025,20,0.1141,slightly_bullish,-0.0951,0.8359,mixed_signals,8,0,12
MSFT,2026-08-18T10:15:51.245712,20,0.1141,slightly_bullish,-0.0273,0.8359,mixed_signals,8,0,12
GOOGL,2026-08-18T10:15:51.264312,20,0.1141,slightly_bullish,0.0273,0.8359,positive_momentum,8,0,12
AMZN,2026-08-18T10:15:51.280319,20,0.1141,slightly_bullish,0.0602,0.8359,positive_momentum,8,0,12
META,2026-08-18T10:15:51.297676,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
NVDA,2026-08-18T10:15:51.315078,20,0.1141,slightly_bullish,0.0658,0.8359,positive_momentum,8,0,12
TSLA,2026-08-18T10:15:51.332730,20,0.1141,slightly_bullish,-0.0143,0.8359,mixed_signals,8,0,12
JPM,2026-08-18T10:15:51.350067,20,0.1141,slightly_bullish,0.0121,0.8359,positive_momentum,8,0,12
V,2026-08-18T10:15:51.364294,20,0.1141,slightly_bullish,0.0357,0.8359,positive_momentum,8,0,12
JNJ,2026-08-18T10:15:51.377921,20,0.1141,slightly_bullish,0.0389,0.8359,positive_momentum,8,0,12
