symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-06-16T23:16:40.524974,20,0.1141,slightly_bullish,0.0594,0.8359,positive_momentum,8,0,12
MSFT,2026-06-16T23:16:40.538759,20,0.1141,slightly_bullish,-0.1139,0.8359,mixed_signals,8,0,12
GOOGL,2026-06-16T23:16:40.551941,20,0.1141,slightly_bullish,0.0242,0.8359,positive_momentum,8,0,12
AMZN,2026-06-16T23:16:40.621588,20,0.1141,slightly_bullish,-0.0148,0.8359,mixed_signals,8,0,12
META,2026-06-16T23:16:40.634468,20,0.1141,slightly_bullish,0.0117,0.8359,positive_momentum,8,0,12
NVDA,2026-06-16T23:16:40.647335,20,0.1141,slightly_bullish,-0.0112,0.8359,mixed_signals,8,0,12
TSLA,2026-06-16T23:16:40.660158,20,0.1141,slightly_bullish,0.0737,0.8359,positive_momentum,8,0,12
JPM,2026-06-16T23:16:40.672940,20,0.1141,slightly_bullish,0.0273,0.8359,positive_momentum,8,0,12
V,2026-06-16T23:16:40.685615,20,0.1141,slightly_bullish,-0.0031,0.8359,mixed_signals,8,0,12
JNJ,2026-06-16T23:16:40.697704,20,0.1141,slightly_bullish,-0.0541,0.8359,mixed_signals,8,0,12
