symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-07-07T19:30:13.895222,20,0.1141,slightly_bullish,-0.0148,0.8359,mixed_signals,8,0,12
MSFT,2026-07-07T19:30:13.911967,20,0.1141,slightly_bullish,0.0273,0.8359,positive_momentum,8,0,12
GOOGL,2026-07-07T19:30:13.928777,20,0.1141,slightly_bullish,-0.0602,0.8359,mixed_signals,8,0,12
AMZN,2026-07-07T19:30:13.944100,20,0.1141,slightly_bullish,0.0424,0.8359,positive_momentum,8,0,12
META,2026-07-07T19:30:13.960497,20,0.1141,slightly_bullish,0.0117,0.8359,positive_momentum,8,0,12
NVDA,2026-07-07T19:30:13.979204,20,0.1141,slightly_bullish,-0.0005,0.8359,mixed_signals,8,0,12
TSLA,2026-07-07T19:30:14.063369,20,0.1141,slightly_bullish,0.0268,0.8359,positive_momentum,8,0,12
JPM,2026-07-07T19:30:14.079633,20,0.1141,slightly_bullish,0.0482,0.8359,positive_momentum,8,0,12
V,2026-07-07T19:30:14.095237,20,0.1141,slightly_bullish,0.0031,0.8359,positive_momentum,8,0,12
JNJ,2026-07-07T19:30:14.110297,20,0.1141,slightly_bullish,-0.0482,0.8359,mixed_signals,8,0,12
