symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-05-21T19:41:07.505867,20,0.1141,slightly_bullish,0.0875,0.8359,positive_momentum,8,0,12
MSFT,2026-05-21T19:41:07.519781,20,0.1141,slightly_bullish,0.0482,0.8359,positive_momentum,8,0,12
GOOGL,2026-05-21T19:41:07.532985,20,0.1141,slightly_bullish,-0.1496,0.8359,mixed_signals,8,0,12
AMZN,2026-05-21T19:41:07.545281,20,0.1141,slightly_bullish,0.1018,0.8359,positive_momentum,8,0,12
META,2026-05-21T19:41:07.558512,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
NVDA,2026-05-21T19:41:07.571119,20,0.1141,slightly_bullish,-0.0273,0.8359,mixed_signals,8,0,12
TSLA,2026-05-21T19:41:07.583492,20,0.1141,slightly_bullish,0.0143,0.8359,positive_momentum,8,0,12
JPM,2026-05-21T19:41:07.595873,20,0.1141,slightly_bullish,0.0598,0.8359,positive_momentum,8,0,12
V,2026-05-21T19:41:07.608164,20,0.1141,slightly_bullish,0.1135,0.8359,positive_momentum,8,0,12
JNJ,2026-05-21T19:41:07.620424,20,0.1141,slightly_bullish,-0.0541,0.8359,mixed_signals,8,0,12
